rows,symbols,precision,true_events,fake_events,median_future_drop_5m,median_future_drop_15m,median_future_drop_30m,median_adverse_5m,p80_adverse_5m,post_pump_share,downtrend_share,other_share,period,cutoff_sec,quantile,threshold,mode,auc,train_rows,validation_rows,train_pos_rate,validation_pos_rate,features,score_metric
750,166,100.0,750,0,1.233,3.05,6.277,0.573,1.329,38.133,3.733,23.6,validation,30,0.85,0.9999558996335305,closed_1m,0.9893011131409462,8569,5752,0.5481386392811296,0.5104311543810849,65,9.570382825882067
753,166,100.0,753,0,1.256,3.022,6.251,0.578,1.326,38.114,3.453,24.701,validation,10,0.85,0.9999554648572435,closed_1m,0.9894991107644909,8569,5752,0.5481386392811296,0.5104311543810849,65,9.569256184003978
715,163,100.0,715,0,1.222,3.049,6.239,0.618,1.337,37.622,3.776,24.755,validation,50,0.85,0.9999534301007286,closed_1m,0.989378280204979,8569,5752,0.5481386392811296,0.5104311543810849,65,9.545760083480323
527,142,100.0,527,0,1.348,3.013,6.239,0.658,1.387,40.987,1.328,29.791,validation,20,0.9,0.9999654421155131,closed_1m,0.9895124154307035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.38514814185313
487,142,100.0,487,0,1.455,3.351,6.299,0.753,1.431,43.121,3.491,27.515,validation,50,0.9,0.9999669645575953,closed_1m,0.989378280204979,8569,5752,0.5481386392811296,0.5104311543810849,65,9.382797702926574
522,145,100.0,522,0,1.285,3.0,6.215,0.645,1.346,40.038,1.916,29.502,validation,10,0.9,0.9999680055776768,closed_1m,0.9894991107644909,8569,5752,0.5481386392811296,0.5104311543810849,65,9.382110732032462
515,145,100.0,515,0,1.285,3.037,6.251,0.65,1.343,40.777,2.136,28.738,validation,40,0.9,0.9999668251315175,closed_1m,0.9892412421429899,8569,5752,0.5481386392811296,0.5104311543810849,65,9.380053382740781
492,145,100.0,492,0,1.408,3.205,6.273,0.706,1.428,43.293,2.033,30.488,validation,59,0.9,0.9999719359213963,closed_1m,0.9891002126811371,8569,5752,0.5481386392811296,0.5104311543810849,65,9.370614587021345
489,144,100.0,489,0,1.356,3.173,6.301,0.684,1.46,41.309,2.045,28.834,validation,30,0.9,0.9999701332837356,closed_1m,0.9893011131409462,8569,5752,0.5481386392811296,0.5104311543810849,65,9.361162695552338
333,131,100.0,333,0,1.256,2.921,6.211,0.647,1.397,42.042,1.502,27.928,validation,40,0.93,0.9999687341747058,closed_1m,0.9892412421429899,8569,5752,0.5481386392811296,0.5104311543810849,65,9.14433049648835
348,130,100.0,348,0,1.117,2.69,6.033,0.634,1.367,33.908,1.149,30.747,validation,20,0.93,0.9999685648860297,closed_1m,0.9895124154307035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.140975961101214
315,125,100.0,315,0,1.335,3.136,6.135,0.736,1.472,39.683,1.587,31.111,validation,50,0.93,0.9999686789700792,closed_1m,0.989378280204979,8569,5752,0.5481386392811296,0.5104311543810849,65,9.136431106793456
291,123,100.0,291,0,1.361,3.365,6.378,0.768,1.501,43.643,1.375,27.835,validation,30,0.93,0.9999720970467723,closed_1m,0.9893011131409462,8569,5752,0.5481386392811296,0.5104311543810849,65,9.122096901134142
292,122,100.0,292,0,0.867,2.476,5.904,0.573,1.332,31.164,1.027,29.452,validation,10,0.93,0.9999707545958704,closed_1m,0.9894991107644909,8569,5752,0.5481386392811296,0.5104311543810849,65,9.030646304508533
288,120,100.0,288,0,0.952,2.379,5.872,0.625,1.364,31.944,1.042,35.417,validation,59,0.93,0.999975100498009,closed_1m,0.9891002126811371,8569,5752,0.5481386392811296,0.5104311543810849,65,9.009573344056216
288,120,100.0,288,0,0.952,2.379,5.872,0.625,1.364,31.944,1.042,35.417,validation,59,0.95,0.999975100498009,closed_1m,0.9891002126811371,8569,5752,0.5481386392811296,0.5104311543810849,65,9.009573344056216
225,112,100.0,225,0,1.286,2.91,6.135,0.682,1.391,40.889,1.333,28.0,validation,40,0.95,0.999969626278664,closed_1m,0.9892412421429899,8569,5752,0.5481386392811296,0.5104311543810849,65,8.948187499636143
203,105,100.0,203,0,1.295,3.136,6.135,0.768,1.522,36.453,0.493,29.557,validation,50,0.95,0.9999694902183817,closed_1m,0.989378280204979,8569,5752,0.5481386392811296,0.5104311543810849,65,8.913619996922108
210,105,100.0,210,0,1.27,2.979,6.283,0.636,1.498,39.524,1.905,28.095,validation,30,0.95,0.9999728563383701,closed_1m,0.9893011131409462,8569,5752,0.5481386392811296,0.5104311543810849,65,8.913569066738033
212,112,100.0,212,0,0.991,2.397,5.887,0.526,1.254,25.0,0.943,31.604,validation,20,0.95,0.999969889253276,closed_1m,0.9895124154307035,8569,5752,0.5481386392811296,0.5104311543810849,65,8.867966082854712
174,99,100.0,174,0,0.899,2.344,5.904,0.585,1.404,29.31,1.149,32.759,validation,10,0.95,0.9999718996441486,closed_1m,0.9894991107644909,8569,5752,0.5481386392811296,0.5104311543810849,65,8.751352986961756
